Cell line,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,CellLine
KE-97,-33729.939023958694,-1728.2419286407887,5445.185671748184,8311.52960487284,-10921.895570451914,-4168.075464129802,-2305.7367933066826,-3276.0783089370007,31.96330612453346,-2443.2539223703448,Other
KG-1,-13505.45012959802,-2127.9450912565007,1522.7466742406787,2450.7723911536505,-4056.7886202310015,10.297298567441734,-3257.9629865005286,173.23713651673415,-446.29015325967555,2700.3849394820004,Other
KG-1-C,-10537.814163724957,27100.623181319646,-2868.711548185521,-2418.6083423201594,3039.24795664676,-527.182045744677,3768.5258902882315,3645.3033723580625,924.9050003147412,-1931.150331657676,Other
KHM-1B,-23393.46537132499,-4228.844166122736,13396.538641664978,8239.350181140333,-8559.545419019274,66681.01645158732,15744.200968632804,-16116.81455926989,10196.493246894986,-7912.374406516038,Other
KLE,-8768.79076979968,-3812.7397194079945,-3015.385154560587,-1087.860915224675,852.2325063891612,-1405.45599038833,2419.6783319556926,-100.37379272875705,-238.77731118653776,1432.9165322780025,Other
KM-H2,-24610.88679954758,-2176.7047238047594,5866.143027405994,7416.929774360165,-11423.756432952934,-2643.9577493839965,-1677.6480669047287,332.3837480060664,-549.4817265140655,-6387.744875329607,Other
KM12,-30942.326801043724,-1382.9708524033936,4292.229128997439,7372.293730513032,-12984.34045305643,-7820.581882969743,3670.674518782704,-4919.438550370863,-24.85551275824069,-6726.325727712696,Other
KMBC-2,-17508.332111868895,24943.73154896155,-1494.309629183759,-1263.7916898507976,2030.9880947880572,950.7642244920099,-1310.5561894515668,3463.941571275319,-767.749986766281,5092.382424554785,Other
KMM-1,7321.985540590447,-11829.086685437489,1706.8750496371204,1798.781623936409,-1347.7154984812212,6247.460328456187,5341.657230405005,7565.219071870624,222.11412503537872,3987.5456775615166,Other
KMRC-1,7226.510516379532,6012.051751338013,-4004.2197908133976,-2208.051174698372,1398.341751728474,-5527.217536969908,6087.577687243878,-11067.85578351411,-374.94672294484263,2770.5707184898315,Other
KMRC-2,36278.52069769594,10313.363061293074,2016.9006141067468,1844.9530312671347,-3883.869647406458,-4976.818558769493,5895.009480038774,-13205.674013634043,-941.6067885035701,4053.221784456411,Other
KMRC-20,14742.41964802828,1182.2589787415152,-4058.2608253710764,-3742.071077993795,5879.910270083201,3579.160966671621,-9828.30531420864,3195.0945937283964,-572.8333902815299,-2665.153023667386,Other
KMRC-3,-15993.737457110532,-1785.7185036404728,-8869.099664027439,-7169.5632714408,10118.892804332601,1716.653247030389,-1330.7227953619943,-86.39893307084327,166.07132547175493,2268.6436134308256,Other
KMS-11,-17567.961329532664,24360.24792372189,43435.62078662682,-19614.475791087196,14133.054100420659,-1731.780419264209,-3668.5042682382773,4328.992983372818,-176.63806197887064,10778.886243471445,Other
KMS-12-BM,3651.386776544048,-12543.752803186979,4300.491349527573,5338.794752836117,-6657.60118499845,116.67928166603241,1880.4246609642566,1373.2007271781026,-690.082464583139,4971.458844556343,Other
KMS-18,-31473.297979517105,5712.351250292385,15624.939838880486,9497.113240543309,-10116.097742208234,78491.44511358628,8680.030021331946,-24667.14541651917,134681.5220030073,1544.876991224951,Other
KMS-20,-28885.47038508727,3101.61899433376,39902.80330741103,-21222.410619947455,19104.081877509365,3913.6405098978557,-9419.392177775087,3545.360131871248,2884.396144555126,-2138.8788695012245,Other
KYSE-70,43114.24804657011,25889.794604688177,3075.69651404802,1750.6797632122107,-2826.6502760006533,-2835.521169205272,5940.615423160447,-7919.505976089113,-1836.4812422757807,6875.395123538158,Other
Karpas-299,7158.7461455579305,-3129.060369495825,-420.88663545214064,185.4520230715052,-799.4260208672051,-313.39838558224176,5510.499099594366,624.9481347177048,-39.68704190457382,5174.542762348409,Other
Karpas-422,-38297.9242662162,608.5364177944671,6675.802655768571,-1106.7047564561576,-721.1975950443078,-483.85073831307074,-559.246550495753,1955.384964505318,-716.2985217290923,3269.8501860938,Other
Karpas-620,-12504.17199357293,-15319.015511422354,67600.73255895184,-28446.21540063466,22015.881941418644,2484.5816918316714,465.4497198658437,-1393.408537206205,5220.3051829389415,1754.3773684250643,Other
LOX-IMVI,-15493.403114261098,-10439.829065014412,604.4614874372145,3293.295966730605,-5827.847228102456,-3639.719875098646,2128.924811871805,-1782.724299622236,53.1942247471406,-4673.297498232069,Other
LP-1,-31214.851213659433,-778.0370456937068,7123.671725549309,15802.909813364002,4168.241395195346,3267.847735254459,-5308.628746094883,-3089.5608199437306,-366.89726633068517,1386.1322145712702,Other
LS1034,10138.975233793377,2094.328443137897,171.319978160996,1064.496060201281,-2201.1127872842167,-1911.432663953241,6978.385087012539,3166.983166773855,627.770034084383,-2643.9840190194445,Other
LS123,67959.56379426055,-15854.324692264448,-1227.309144523418,-1366.4041431184733,2614.8918790503626,1380.7278566570944,2430.2967320022353,6037.142071862001,1761.8862443845114,-6990.965019345005,Other
LS180,264.1135441932013,-15563.459124877594,-1521.6351041071475,798.5122649456895,-1951.6276456453159,-2570.529371140172,3773.53477018793,-1812.458990390184,80.81895876302632,-2541.371457502728,Other
LS411N,16623.244207793286,-2973.3778003720745,4217.956070698236,4962.490682089431,-7763.150994657183,-2723.8820981778777,5567.46295127425,-21.30456086496932,-124.80341661382991,-224.59294821652554,Other
LS513,22713.87434307634,-15373.110332117845,304.7086703951765,2125.019316221037,-3829.6110273017894,-4175.061091207376,11670.749287493687,-3618.417463171047,193.18807431023905,-1633.3845043099022,Other
LUDLU-1,9565.132830970117,1014.9805519256685,-1338.9492507068371,-567.6467256600546,651.2087542125744,-419.54477226846217,4471.475094167311,159.9105504740014,-1438.2857457033658,5767.649051055382,Other
LXF 289,4393.856330291079,914.3747999415004,572.9127369739455,1980.5474905262047,-2618.1202590382854,-1546.939476329533,4126.773869127692,2235.055461901349,337.66530930279947,-5076.799344161646,Other
Li-7,7987.238564400449,-510.0045645692341,-3692.727958545753,-3086.215659208463,3580.844903511866,545.8194721291818,1819.0806683631006,-1041.4386346706756,-1157.266560302205,2168.2334063480166,Other
LoVo,2178.920771767901,-11525.784000724074,4476.922519676091,5981.016154343151,-9608.682251696924,-3761.6167955220517,1409.9137693473801,-5319.45765396773,-941.5174553429089,-631.9892554015672,Other
Loucy,-19541.06582039556,-2888.3895553933626,-4479.4005876536,-3323.5139309319084,4336.860174718473,2479.7465436691896,-7536.710510336884,1566.8111843685524,-572.8911626353155,7942.946643634305,Other
Lu-65,-13863.916711029258,-6251.524833304031,-1411.8384908520238,571.7353153178881,-1392.0690339617731,-701.9883333339322,137.62254851915932,1514.5005982424916,-121.26054805497756,141.85201264001023,Other
Lu-99,-21627.370734119824,5437.515310044441,1233.4482501241478,2887.150454331527,-5642.896942154687,-2661.113131977159,-196.57142332509054,-1126.0294742388844,-929.9633962386193,2088.8160947186007,Other
M-07e,-6193.0910364623,-4072.814024859961,5163.198772908549,6379.4318529668135,-10064.784501595512,-2970.230963254823,1901.2860514264974,-2441.054647840456,-671.2743891937588,1238.303086796337,Other
M059K,-4083.374664486856,-3145.263270244708,-6877.307169966991,-5164.678767652293,7214.82681502657,843.1331324069565,-142.60951802343635,-693.5925777363733,312.8203688337406,-1162.836125290156,Other
MC116,-15236.833396954187,-1696.0082265341234,7287.5168659667415,8060.907419609365,-11515.97183336995,2015.4232135756934,3714.4470718176913,-1325.2857117661442,-2748.686297737396,-1414.8167488680272,Other
MCAS,26564.570940517566,1419.4589130265379,205.77940684477613,638.1628914373009,-1247.5167045888873,-786.4921558722956,-10284.261176290365,-4395.348586992051,-32.5505001602708,-5773.5080311878055,Other
MCF-7,-18803.114518232385,4405.821601508502,415.4727713712967,1787.7986343309387,-3072.918691600784,-409.8705231547031,-458.20246252162934,4037.4430861716073,-321.82902117028794,3978.9606822541373,Other
MDA-MB-134-VI,-37230.60844178369,1343.6324819590714,5536.244504423849,7344.895785426413,-11612.282589818993,-3499.4860079713194,-432.654698185548,-2344.5270683392523,-1300.915188291556,2621.4528093727617,Other
MDA-MB-157,-28884.595932585133,11660.666502794245,-1310.2235477596682,628.7384812938524,-2453.1882258637793,-4258.246031280283,8466.153992031734,-2673.127637130402,837.3180161877124,1609.3631967112688,Other
MDA-MB-175-VII,15513.297490891739,37343.520814564814,-161.1900318338649,-775.8892017954383,937.3481759240452,-866.4341989083366,21634.595196586208,21678.45466993144,3523.271791218199,-2756.1208938223767,Other
MDA-MB-231,-576.2789809948731,-8568.478481236602,-6325.757863655284,-3764.247469913984,4455.065575134375,-2179.5952829159983,4325.35693336265,-1221.2706061468648,547.895673500136,-2873.8210640227226,Other
MDA-MB-361,-9287.858445482656,823.1582895254782,-2946.5292163600534,-1704.7313721854518,2009.955955501058,1285.4991819166823,-678.7090499311092,8295.11123664419,222.74983114431052,4261.441073169561,Other
MDA-MB-415,41844.063963174405,2787.8263866008083,-1891.756718429479,-2623.8515273000207,4105.0858072306,718.7499050102664,-9318.607775499437,-14802.00529745615,-3194.445120634912,14954.694346162947,Other
MDA-MB-435S,-36340.690479409444,1937.919854046456,-294.34309489876006,2794.6636539790898,-5188.23965802591,-4895.021017052081,4981.423068255094,-3467.437649172331,460.8742220351974,-5491.12227375025,Other
MDA-MB-436,-5035.099497013422,-1817.6241507704294,-4378.524706940203,-2729.7787075309407,2891.9245772497443,-921.3459928963962,1837.0073243373502,-2437.1754488780784,-541.5584102666658,1817.5459276796664,Other
MDA-MB-453,15942.758286179731,-7061.554644653496,608.9984057784694,992.1027893838128,-1264.6545992485958,1429.6959783437503,2079.0020520507087,4764.118992794133,126.02097628018238,2901.9211208672086,Other
MDA-MB-468,11860.612033291083,1320.7125427900205,-2981.7036669783993,-2304.5838884105365,3244.6916031134856,737.8498013021286,3056.3392116802106,2922.200250376685,321.6112767161479,2127.8220654306724,Other
LOU-NH91,-14138.465635512614,-8698.332766627173,-8061.765453547088,-5489.151071981065,7566.431594127083,1265.7315001332238,-12392.751589295658,-2980.9992596596467,-273.5575596875158,-6481.55603453743,Other
23132/87,-6262.792347265224,24435.907826423765,-947.8622608134533,-333.33514578484875,148.1712980886906,-2217.6263116908253,6157.962325915967,-647.9624041638382,-209.15001751163732,1181.5562874494822,Other
LNCaP clone FGC,-7652.601725287045,1176.9588383340713,4683.619616963318,5480.0353927483475,-7924.482993203374,-1272.1844357204043,-2032.0233982572188,-2651.1514763782175,-1373.3029955197962,2854.3378287277787,Other
LN-443,-17590.084846137943,-9411.77368164871,-10257.445774223657,-7445.808085494279,9840.689987284228,325.2368651629236,-2882.9729784123224,-1718.5451424012413,120.13604399707145,207.31021539018215,Other
Karpas-707,-35118.46411140826,10968.036497145336,356.2929657538727,2453.942182993965,1847.7742108274106,10936.208282775531,-5574.647534628579,6466.06134118807,9038.256956690382,28405.235183624947,Other
Kasumi-1,-17720.868947778694,-8275.943316708328,9435.56469320883,11116.73744674461,-17126.741366422506,-4168.72853400452,-2689.301372510042,-4497.372911297849,-814.5661408265722,-2935.2739638659473,Other
Kasumi-2,-27047.019282182857,-5141.034349690131,3593.021985467394,5051.156764149557,-8064.700804914309,-283.6554025458364,-3600.259890229216,1450.2579536327862,127.91669032327862,-1068.8643790081103,Other
Kasumi-6,3872.8334251183564,-2089.891617420129,6079.229009907386,6653.300280462147,-9672.624497220493,-1682.364417016539,-2790.9717118187696,-1836.2743813937964,-144.40211118746188,-5044.268732966533,Other
Kelly,9282.592938377838,-21050.734246627388,3033.50110825574,4289.698174093258,-6158.717160815164,372.32785208740364,-730.1039550580676,3431.9622851488334,-665.5149982016619,2931.177906592955,Other
Ki-JK,-25583.09020053044,-7395.9577704262465,4447.923287071486,6856.559980619565,-11181.95925634055,-3732.7552570241987,355.2848370097666,-170.53097519004726,82.4272800250377,-6374.089238396596,Other
Ku812,-26392.058323759524,6884.085020565796,5057.527333603934,7026.295977214379,-10770.085431856176,-3499.9189637341333,370.993758822982,-2170.3578436027547,-1785.917576462273,2033.2318529415081,Other
Kuramochi,46179.76571933829,4292.752577992073,1876.9910515889096,924.1219298006122,-305.13222416843394,1025.2141201741836,-15210.766937815331,-11714.928977802072,-1766.8304625576063,-2406.5276137731403,Other
L-1236,-10272.822928087999,2579.220723733394,1422.2243966170313,2388.8150716235764,-3214.615385096865,687.602531182639,-797.9787197913039,5785.9526009617575,-63.75263862912864,-3095.9685484231577,Other
L-363,-33992.812216855236,4606.802635268465,4698.637442011058,4191.84226047548,-2033.8362185776027,38732.71572685961,560.1121267906709,-9198.732078572008,58934.23728099602,12852.311610798017,Other
L-428,6241.533965969727,-1958.726086950247,1334.7844387613918,2229.34387396539,-5406.315823110709,-2677.3029916506557,-1273.51600958992,2488.180237391996,1827.3716078634725,-6288.448601584042,Other
L-540,-5339.302362522562,-2353.3236360663086,2819.9231507956956,4124.894488026588,-6479.065239584824,-1664.007831834276,4971.893093954114,6300.779726207809,1222.7134394322343,-6589.32884185992,Other
L3.3,53091.51480924921,-16393.05347910819,2156.2134727930465,1931.1434350626337,-2314.2748494500465,1133.523030106522,-2191.3686728916555,1038.5867980586856,-103.18553773141548,-721.9665401237612,Other
LAMA-84,-22126.98117610948,-7806.520314012964,9886.120626456497,12169.241351500039,-19244.63602980814,-6633.332666774477,-220.29212901153304,-9859.072436207845,-1276.42041331858,-5408.613735570785,Other
LC-1F,21010.048684553745,-10280.62086791436,29.507915850879716,642.7646071325954,-465.48020272621756,2258.4422845505505,-4555.892141953234,5140.625902387408,-287.8500234609685,-1344.4988751028784,Other
LCLC-103H,13208.20992548221,-10390.441990843696,-3613.367207698733,-2135.4228725238704,2973.4890875775604,-279.15828074360934,793.1882129220021,-2689.659396610682,-188.14793638653828,-632.0589709791517,Other
LCLC-97TM1,-24875.976627582317,-2035.8827508496117,4966.781370575069,7141.357833576454,-11133.061982832618,-3897.44930322756,-937.3129975135262,-901.3611188543554,-306.4476528436183,-4527.675709867676,Other
LHCN-M2,-41101.6845697318,11775.29124312262,-8440.510974361161,-5286.479584178146,5510.191050007548,-3642.913383490055,2679.4646727153126,-5103.924926694931,-41.14664495741681,-514.5842429449239,Other
LK-2,-19991.915921213018,12707.409621120887,2595.512904706565,3386.0593092251866,-5504.000257418689,-140.38764060813816,-3639.9403656364734,5006.2061345734355,-501.55663415465386,1161.894266770401,Other
LMSU,-10192.667119847181,-2152.4315550973124,-5450.975129546892,-3388.5890241137267,3750.8115421553034,-847.2622968403151,936.5580944057198,1880.3733569611588,320.838961859225,252.9479720898638,Other
LN-18,-23018.30241629984,348.4485773626071,-4455.505529368208,-2559.2720152471466,2990.730600162079,1141.2638623815437,-5081.02590035491,4133.634866249836,-599.9181630957542,1794.1376566082915,Other
LN-215,10606.853956991943,-7359.443718516404,-5168.705636182446,-4143.344681714072,5912.906803102409,914.6135412597349,7855.366585414288,3030.895406980543,931.8002157263141,654.0294288759027,Other
LN-229,-17716.723813862296,-6743.638001940781,-8722.82362995131,-6174.619224633237,8150.145141743755,348.2006891924039,1038.0125030992856,2092.0463015140936,549.8136590006455,343.1757701961213,Other
LN-235,-29840.962955971027,-3326.2995998418155,-11075.136827807566,-8221.049702442082,10769.309008685563,108.52506807566351,328.22855004390016,14.152311612254596,1262.1484423215823,-2152.1670673004546,Other
LN-308,-5665.422480336645,-6274.661261300455,-8724.133577252209,-6566.661633035055,8326.711269174117,-734.3019996033526,4152.780159179849,-1288.6394154860077,745.887391177518,1760.2055422601559,Other
LN-319,26576.433670687973,-12808.396125330588,-3170.2062169822066,-2692.8113801247036,4389.485597947667,2447.981186396053,-5065.0951535525,-356.90415794827186,-315.0350855254618,3361.0607573762786,Other
LN-340,-15904.173459036647,-3146.7843704977754,-8830.82088515249,-6607.943542627176,8582.757780067997,127.82521625464425,1980.7042582615966,1065.5338688680438,932.3486253003352,457.4346225650186,Other
LN-382,2822.6916918022425,-5311.28486905369,-9318.40533733081,-7415.389669023258,9992.664597718409,-273.05875234860537,8354.101649465896,388.8491773613472,1135.2731427354165,-2772.0506693089255,Other
LN-428,89316.54158165063,-10271.20854539214,743.2609886309738,-156.3547758645086,506.53691998067796,-2087.976026398575,21828.644819004432,1461.9629938239075,498.50693890370985,4059.0940200188247,Other
LN-464,-1434.9051872631815,-3982.1812646348376,-3441.1288082857245,-1744.100434917447,2154.739171216111,-540.7339119867195,4078.974782286113,1442.82249720771,84.71195201742503,-886.5191090288514,Other
59M,-10801.153991681778,-480.81863232596453,-1894.0445110749693,753.6646693715452,-2865.8584641135226,-4988.847216009977,382.176926141254,-9072.44416487891,-833.4688342293159,-5572.094466480185,Other
JMSU-1,-32763.534475820386,-2387.547860950922,-3961.4530156912574,-1658.8416896174635,1574.431295934707,41.246001103985684,-1987.7043643386342,2451.412788184756,-236.66756289447832,3249.0605645701758,Other
JL-1,-23868.820474568474,-998.8972148835685,-3788.275485421057,-1295.3415400765412,961.8790787655905,-1303.9337101976505,-3876.3347730338696,-2038.86856524906,-571.0676706448977,-1886.2243799345404,Other
HT115,35919.79165425115,-14912.475131668365,1430.6607668701756,2403.06778330146,-3866.8153617289713,-1675.4796791740982,14783.505133915065,8880.239455927707,1330.5560106951743,-1246.0031045448377,Other
HUVEC/TERT2,-50734.67147242227,6305.79846643792,-6236.158138203592,-3123.7318593750347,2333.564100732753,-3070.3620152777353,568.6460740548738,-3666.5658852497127,316.4624562786937,-812.3875388693955,Other
HaCaT,-10812.224294251753,12935.204484065573,-1264.7603683801046,-660.7569429846883,852.4924021479953,127.87085337627798,208.91559019108792,-1666.9544700880795,-1347.4455894219986,7843.582650383768,Other
HeLa,16848.625025850415,9540.277652731864,-387.52174461494127,-105.73482344079288,-119.85545414165743,268.07992254384413,520.1261442790062,7199.4058966552475,952.6477246931535,-1496.795361390712,Other
Hep 3B2.1-7,-695.1294667144749,-11384.357588396253,-3090.59919474552,-1373.3235079664223,1623.130682149214,-841.3771041516109,15585.580114549806,3364.3805607656864,-467.559815242388,7162.456527681456,Other
Hep-G2,2499.350886315215,-452.1981454527794,453.2739187069068,1222.0868003276607,-1440.756723807605,1476.8367302550062,-4873.206706029863,2951.540772227744,-856.2284957853385,-55.05548482121944,Other
Hs 229.T,-36983.02983244068,3656.244710315335,-10414.6289489582,-6704.321321668908,7209.483308697483,-4931.353333109477,5229.308755152615,-6527.590563350718,1218.8059662278113,-6174.399925093582,Other
Hs 255.T,30425.06801378131,1737.961517749161,-8198.118555283674,-7770.911169109583,11259.192816164013,195.78530523177335,-9298.38832028162,-17657.471596002713,-961.3392108954015,-2346.6403391956933,Other
Hs 274.T,-30060.56699226341,16198.057856938927,-11559.600978915316,-9349.795717645315,12491.221597340389,-1531.2013726797127,2852.725488477085,-8534.960500270057,585.2333041252748,-2472.786881397289,Other
Hs 281.T,-20104.693214692223,4146.05087492219,-14134.486726394936,-11176.278291452538,14474.69024821859,-2682.3989645237357,2805.851720893577,-10373.800537651976,1285.1926236050897,-6745.226894292787,Other
Hs 294T,7769.107946027865,-7599.842571388995,-4112.605132763157,-2803.844833163441,4242.427314838069,355.6812206482882,6273.11383222567,1823.0291485153325,43.013210043955354,3548.908997887724,Other
Hs 343.T,-23767.43454071455,2130.47612693319,-14324.798183819777,-11167.782264881489,14532.729574476965,-2863.820881677978,3360.5525452652523,-12022.508048237465,1076.783459436465,-5495.976570244118,Other
Hs 578T,-27188.78823127939,-1806.9494674845682,-13736.51578380854,-10750.267308427447,14864.288638366292,827.8629068969714,-4739.132705828706,-2432.305424432824,1899.2231150730536,-8873.560198917976,Other
HT-55,18725.53949233732,-5811.115316210114,2301.9778776947473,3223.4378859723424,-5642.197212000619,-3137.178201823579,8580.89284754121,983.0663665223051,418.15083702260756,-1975.782803808234,Other
Hs 600.T,-21865.04665240803,5627.166912195787,-11838.035140444705,-9393.308170452867,12791.873350506177,-1250.6568148456706,2443.7026547012356,-8880.89294710801,661.2772050227308,-3999.2915543990835,Other
Hs 611.T,-11473.788851118763,-5591.614187124448,3451.454729324588,2216.0462452206225,-4730.1548706050535,-1142.3426748864708,43.027127331507096,-1402.9292333304302,127.90879204887153,1073.6510937288479,Other
Hs 616.T,-28794.49182217763,4778.916682817703,-11460.904874825923,-8588.16250673791,10974.524470034265,-2869.3299214728268,6013.112540141025,-9118.13145159147,956.7383858355,-4133.413949271159,Other
Hs 618.T,465.2844808526088,-12670.68904043888,-10432.170969429102,-7550.06417987443,9813.969168203426,-1185.2275459603302,2400.10311669765,-1277.6843411083908,703.6037185289507,-2790.433826318339,Other
Hs 675.T,-16152.825287003296,1115.8186052388915,-11139.854445012255,-8455.166709280222,11049.655825046246,-1845.728077682256,3954.973685739718,-5782.554812053617,587.0029867543955,-3868.161617880988,Other
Hs 683,-6942.979593338973,-1012.276426591833,-8613.952582163407,-6760.317375859503,9125.312119015158,892.5014496631151,-1789.736462065562,2633.78968577222,801.3814497363118,-2056.4658345369394,Other
Hs 688(A).T,-24945.078328480635,-1691.2354694580492,-15859.834499502664,-12299.951200562693,16083.831652551433,-2854.973875689414,647.5454180044113,-13795.603491911213,1415.8931609214299,-8183.702425569898,Other
Hs 695T,17032.51948616853,-9904.086751332816,-6970.256617998423,-5491.124872976756,7874.859962863482,385.21726408000103,11001.52232495964,3534.1777808987517,1665.9672341713451,-2463.91579202576,Other
Hs 698.T,12435.826860470333,6774.5209630217205,-8645.677759604587,-7578.040690160866,10674.018134551141,-1165.0638812740176,-179.14317115313497,-13008.311330282553,150.7091716893409,-4521.030317335983,Other
Hs 706.T,-20092.394174972127,559.5653104412656,-11921.311528521972,-9351.881258214886,12539.27499898165,-1060.6889414287355,2419.56321373692,-6878.782172502562,955.5366256003972,-3160.0955490969823,Other
Hs 729.T,-32109.28845746631,-2749.878913900886,-8884.770145342321,-6059.12772103414,7740.961811088895,-772.5212045348923,996.6777422837596,-1761.9326820633682,793.9532772682378,-2337.116563030057,Other
Hs 737.T,-18842.535612132197,8402.680110224252,-12176.804202608857,-9948.92654587368,13342.955249689867,-1895.6113857400535,-567.9566620727801,-14637.387787118385,605.9479925152725,-7914.248424928382,Other
Hs 739.T,-11382.70880747652,-4339.0587172728065,-12673.485561380234,-9895.385505894974,13057.574587721243,-2017.946267734844,-897.7669063221733,-13146.629403946676,772.7559377119399,-6737.33395448309,Other
Hs 742.T,15729.608421292038,3927.029344735969,-12693.551677608946,-11163.971985960643,15765.807705357238,-1181.2627218835305,-6795.832138151435,-18749.052654081086,682.6700797532139,-8809.096869908859,Other
Hs 606.T,-18281.03658981613,-2551.942719253616,-13459.909181328667,-10234.114840112981,13192.43188631135,-2858.7805902044056,1058.1259924043711,-12147.021100612794,853.9465373199196,-6618.745123788412,Other
HT-29,94.97543391213861,-11456.01941622267,520.8652277963256,2556.322099863429,-4377.200111081305,-2609.5921780978165,5675.560838097904,92.19113796760521,-207.3860019838892,859.3846249244104,Other
HT-144,-19361.231628902166,-2569.2473878269516,-4201.726803088441,-2117.2547738214203,2645.996925753051,-343.04922466292606,1356.3502877885805,938.972655917179,65.8310846972896,1306.7851640433948,Other
HT-1376,9217.348361513856,-6697.416936785731,-3361.475048838119,-2405.580699298723,3876.8234483043225,2510.2230872160267,-2797.280379794758,5218.013914302861,262.78375495135447,86.629597176185,Other
HEK TE,20891.79428326708,-18684.648923711222,-4733.627960095208,-3145.0228695452747,3953.194895783814,-108.51944687525594,-2884.317327923231,-3793.659719893388,390.0049559183786,-2473.8951994955146,Other
253J-BV,-9744.706915422279,-1308.0723172311507,437.45724655543984,2416.6601148110467,-4421.248081104167,-2954.8724918454395,-54.14893299625898,-2232.7533459217634,-385.8783161623962,-2529.6285052887106,Other
HEL,-25971.89200993795,-2330.661982436391,2653.0126000936352,4162.56299494434,-6030.592460662548,-23.856321485312776,-5603.03784129318,346.33979958435,-1430.3060449789377,3482.11107716298,Other
HEL 92.1.7,-32503.153692050073,9830.084614929776,2340.8323972993303,3408.3025550097536,-5192.841104176519,184.08136763808636,-5298.787699614731,775.3101126568373,-1810.710283757522,7432.817560189347,Other
HEY A8,-29456.701391871695,-2419.5077937869514,727.592084187726,3449.7961408060455,-6825.683011080726,-4163.674651917728,-115.88237456970303,-2100.592628590256,15.787705468615256,-2256.5631461126636,Other
HGC-27,-6133.492784008954,2720.299984897537,4601.658273225879,5597.094051969499,-8820.552659336157,-2273.939289349131,4867.54943467364,4129.069577192488,-73.49524148338004,1917.7360452171547,Other
HH [Human lymphoma],-18937.921988176837,-2611.8817847992327,1149.1121145977365,1956.0994436718343,-4840.215032095543,-2097.928894885212,-2497.112260819764,-1609.2862869346689,186.6489547389876,1093.445766725705,Other
HHSteC,-50210.97499713024,5821.616379703804,-2647.4363089736585,373.40336319946573,-1892.2448404837216,-2862.4862541987613,-190.314364113443,-4096.191481816361,-1457.7716394826427,-3785.0280084219935,Other
HL-60,-7502.266779731554,11052.726952491645,6162.340771439161,6464.955100718443,-10051.25503845072,-1953.4289165168682,-609.2388031045474,2174.770520673527,-373.29213426612176,-798.2547649518402,Other
HLF,-16185.686942269303,-4327.556933305422,-6094.8505212842265,-3957.0341436080776,4577.5036964717665,-19.018625522964186,-2829.8768094301868,-540.1237630239417,-208.73779000822384,1827.4047651631913,Other
HLF-a,-17308.761977442184,-5759.960833317556,-12040.22213799637,-8835.744688330145,11266.0671505471,-2563.750135396559,2976.9774424229963,-9459.033870438261,-65.56319069894782,-1367.9109933772183,Other
HMC-1,-26795.38886191477,2866.1463744921784,-3863.2959182811037,-2643.637938565381,3029.4691697992484,1519.2787344714777,-5349.374357510481,-553.3811609855068,-611.2670186817619,4204.526803478442,Other
HMC-1-8,21533.503517689624,5906.228675404396,-770.4263748347039,-274.3403696735527,-1903.1972259366507,-4544.975220706733,10425.718737111052,-673.7820627833893,1237.742697972643,3096.0226618106526,Other
HMCB,-14295.419436125501,-6065.290019391657,-4321.823641950983,-2321.7073316232877,2881.608523913537,483.8073194785086,269.9797143467937,4017.7523704820833,255.19886987461229,1758.9707947758675,Other
HMEL,48067.27000462891,4240.189308265228,-3868.3260763648773,-4456.391939854966,8032.9732842625035,2426.1075661378495,-1805.4859359337127,-4670.910152452739,-180.9986741396806,-5890.409771923061,Other
HNT-34,-11982.953385679222,-9097.783453050353,8290.810204489655,9929.878269936882,-14711.650715880627,-3198.0548250530865,-7763.120615826411,-5135.978785608789,-313.14112807394224,-7667.3636281188155,Other
HOP-62,-19446.834673827307,-662.3404208041152,-3988.463209488386,-1827.4374180197215,1777.4573636761522,-300.85966685018354,-3172.306039743859,2742.3193918557995,628.8997815743202,-3588.3381503435144,Other
HOP-92,12470.599284337315,-4523.877411787124,-3580.9200821577174,-2012.4751751249976,1382.0885999435186,-2816.401182331681,10567.801960984198,4233.218384532543,2057.560274207217,-4981.548433509187,Other
HOS,2011.6571555275398,-7863.795739613109,1319.2176768393756,2548.050750149143,-3895.3247987135646,-517.4787420456329,-2584.7550214067155,443.5505333128402,-450.3668071609287,1010.1527637789954,Other
HPAC,77489.4164078707,12661.070169098855,5664.036677733988,3211.772844723091,-4345.984150149619,-1095.0314719264388,-18587.20982868666,-19209.06127433543,-3379.6350444723216,7229.4496433449,Other
HPAF-II,22468.766440671177,-4995.348852171453,-2441.0106142442814,-1626.8540475817485,1892.355841905359,-224.33746549161808,-6304.582710321843,-2108.932149809009,-587.4997624056882,2977.626936763541,Other
HPB-ALL,-24192.021077535952,-6377.906860120132,3764.314660607904,4348.669368712958,-7437.946346934297,-1596.5489636291707,432.1715640214284,626.7907253108892,-247.99418170143255,1042.5015987826332,Other
HSC-2,118860.17549319589,40658.83937378194,8020.281068300387,3567.916627482685,-3685.241377424438,-1094.364811843564,7062.572714767518,804.4002578055757,1912.0330502226643,-17913.612516365934,Other
HSC-3,-16105.222203049934,14629.897838295949,-1109.8636516599815,46.43780189992055,-876.7659737300955,-917.1301256672593,-5622.3107367925095,-244.83873604015784,-593.9559271319529,3171.2125703035663,Other
