Cell line,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,CellLine
KS-1 [Human glioblastoma],-3256.957931432198,-6865.410995326244,-4876.572502783835,5837.468038495385,5804.4917201161,957.6957807578726,-1904.6180872067223,-19.84048810588248,-4016.177800125574,-6454.299127360257,Other
KU-19-19,50609.987090784176,19417.477368791962,278.3013939105144,1741.2931181867107,-4176.009652510093,-3698.40166982759,-1625.6273837497693,3274.23406731044,-8061.718550311465,100.09051319198785,Other
KYM-1,-3113.315038702092,-1417.5322377952527,2397.452205094897,-3433.699253573864,-261.3798208220883,-3315.061123470057,-2980.2146217637564,-890.2103161415663,-2978.4778165594753,-635.2856268798906,Other
KYO-1,-17041.229014890283,-6550.528405662461,20412.500589477582,4265.689670144501,-4500.0373908843985,2924.505044247729,86.31580606745912,-5592.083365181433,-2029.8671541498306,-2967.3253926917946,Other
KYSE-140,56344.98128388136,3925.4158156669346,3685.5218578471945,8044.552793860536,-6673.1493556054365,-4896.023861205598,-8163.786106609063,-981.6283922922233,1711.5206409271855,1045.5788987080166,Other
KYSE-150,-4899.628064147872,-14368.890585851717,8427.578568442546,3817.4310553589803,-329.3666490090934,404.9002267095177,-2551.2078472463527,-14.53203696519372,-826.6541336302266,94.70381396421334,Other
KYSE-180,23925.376900600866,32220.28073392328,7383.71838941481,1329.834988983899,8057.806805701859,-9241.63185120886,11216.884155339378,-256.1852467427258,-5614.652208331553,-5628.388048439991,Other
KYSE-270,122637.54502288232,-14399.093547752014,1854.5478653574426,11337.410948235682,-5237.437096967079,-6647.504334463905,-4318.4484388139035,2601.2824478224375,963.5826182971525,-2788.198340067977,Other
KYSE-30,12636.758416471115,2198.7442180428757,4598.901963165289,-3392.281096092685,-2884.2428432770075,5360.587802690961,-395.82960002913757,-5634.839195309519,2948.819534720538,2400.8356907138227,Other
KYSE-410,32338.71847785979,24435.15728253499,5007.0632603316435,460.6356102351568,-4433.998606842455,-20862.027395338268,19262.504244838183,3793.4277137538265,-7695.6506505131265,-2353.458634257808,Other
KYSE-450,-27989.101898262255,1302.773758332698,8787.601623617671,-4192.791166387487,421.81565621126106,-1948.7596333176527,996.2066194432375,-1109.4671056636264,-1038.9980531691458,1267.4629662409827,Other
KYSE-510,13516.34239332088,-28442.998099018656,-491.9129302852543,-1266.680845736417,1493.9536470197613,2131.4244812167267,-1076.7481808634,-9343.106519568164,3256.9909993497954,-1907.5623891814969,Other
KYSE-520,50066.131994425436,3994.1864455174664,-5037.644398404977,-6817.887399465996,-5839.161097040524,2572.0710436910726,1617.5819925146075,-15692.027142710425,5283.5788231931,-2006.5874050622285,Other
KPL-1,-346.7971081460931,2014.6870998081633,5566.359747691189,5314.971293326082,2176.5629547227077,-1931.624589431939,-3442.2760853942327,2261.6962149219626,118.12841660583727,2637.340513550813,Other
KMS-27,-35290.54561522048,321.4628892999364,-2023.7508581691156,-1295.0029653620074,4637.286187312218,-7113.9024547794725,-7536.269806256393,-2304.075160426058,3371.8085942133403,38.384489702242924,Other
KMS-26,-34015.14258993305,336.7773526619475,-2514.6504664754916,-7436.837786883151,2822.2487776522767,-7826.2130635205485,-1015.200871669239,116.58992325549944,4354.394842795336,-489.338192665634,Other
KMS-21-BM,-39594.48793103259,4628.687786263515,9151.808911805183,-525.6846609238232,1133.5029862715542,-3082.631295972623,-7466.589299492353,-1047.4576780291354,-1612.7229588117539,-966.6213690073228,Other
JURL-MK1,-12259.747988706484,-2124.707964588795,16901.386498810403,-520.7353951030137,-1893.3551060558868,6034.947508159947,64.49490509103256,-1140.1965852289554,320.4093457544009,-2966.274052712822,Other
JVM-2,-19476.884489767563,205.66779926044657,4153.475782397461,-2161.883643590688,-7209.526490516749,6119.315811560776,3985.7475976945916,8141.753135131995,13368.032573143299,-1643.6161226665918,Other
JVM-3,-27874.86741828614,-955.5340389481526,14962.005088845553,694.7415376671865,-4382.9420340070355,4463.814092797207,1687.6666941153835,4490.019057633118,3514.792493116506,-1059.924732489393,Other
JeKo-1,-23946.466579377764,-3038.931216337752,15758.796740609187,2153.067729162819,-133.0068344477005,-2631.1047743092186,382.7409508678339,1599.7888389242607,-583.2610598497109,172.13637039926553,Other
K-562,-24627.571168265466,3762.7007771888393,7239.195153792884,38.129857552880516,2773.901542724372,-3455.1244259608256,-2289.8028495466447,-3432.447729024231,600.7704060042644,-3714.9642706269274,Other
K029AX,17085.337959268683,-1292.8585938537663,-7853.889115696907,-4923.3993258385035,-540.3471691999557,-187.46975069276908,-1739.6253141677746,-8102.437954380234,-81.98866521844607,-432.7406622098945,Other
KALS-1,-22875.59980659889,-2435.204234432118,-12306.982494595535,304.0022473512343,-5493.906622220612,-3249.679819300479,575.1601785521253,9617.632394835682,7056.445279357899,-1091.500561964582,Other
KATO III,-7815.292646346841,24585.89465553636,-3357.6248748845887,1808.2797194585457,-480.06286584796067,-3657.490547577215,868.2855068646188,-359.786084179351,3175.0759119316804,6148.25290680511,Other
KCL-22,-20120.807289668526,20705.71130623792,7906.461246318877,-109.95503574116017,1196.629468456997,-2897.887024971681,-1329.4034279714288,-82.39871156762297,-2009.8312313144916,-3185.3254383769063,Other
KD [Human abdomen rhabdoid tumor],12593.141465918105,-1302.3898948281453,-3981.2582647175273,-3385.510403986117,2375.7148315560676,4756.607712486815,2439.756729771591,9439.277876104488,6691.507988723531,-4861.17690563774,Other
KE-37,-3000.2247111988154,-2751.9295920673953,8188.736278865031,-1612.309995825126,-1795.3253510814802,-1649.3447548023357,-2952.992340545762,3349.604979403878,3611.921654791144,-2587.568826146976,Other
KE-39,12302.860782625548,-3849.1781203568244,5979.563755735984,1342.068943039664,901.1169411181824,-545.7011552103024,-4400.994798362796,-6256.262272331026,4129.218039878092,-874.3578077678917,Other
KE-97,-33767.404644345224,-1576.1099163194392,14775.620646538933,-775.3229269819138,-4501.539735787944,2772.1203447397047,4464.023010441764,6427.161185199794,5526.178451263715,-937.7488846957932,Other
KG-1,-13550.15630646905,-2060.5793369040607,4813.633753000966,-3227.739953608364,-229.08435800165657,-2867.1564297370214,-3050.597353422003,519.5374344917944,3556.429896975011,-1066.833262446377,Other
KG-1-C,-10602.301294776034,27046.64264455016,-5103.01972077198,3474.7813575248806,4102.658862355123,1677.3769280178296,-2748.3003296782763,1449.054180272986,-4357.916404780462,-3650.118599103773,Other
KHM-1B,-21750.346720731206,-4386.426013727955,9658.697021219741,1190.1729187821427,2006.6800468257914,-845.6049968697988,-6778.459226386797,-1147.9311719946709,-90.72616976627363,-489.6574158209393,Other
KLE,-8886.2295867085,-3958.1765637540025,-2563.073056333837,2763.39377098762,-499.6730180843573,-1144.285133320952,-531.0609534052986,1259.5038945792312,-111.64074507945494,4722.289999703853,Other
KM-H2,-24647.762422921536,-2039.1050561039667,14911.722298066878,-880.0419200559337,-522.9974806600483,6982.449089134031,3700.3061963009864,-5252.881996992268,734.6283735817312,-555.5065278664047,Other
KM12,-31066.55487638949,-1387.3327055902826,15238.085108423842,6189.124412769153,-6847.325507374279,8685.811587406319,8573.750873707533,-3318.2517691737567,-8143.2615562911315,17112.659935215073,Other
KMBC-2,-17753.208517245323,24599.427019143674,-3051.8915511749638,-2149.848563856288,3049.0933084801595,-4847.674259761327,-1369.164473703321,-5030.772492087065,3660.294230048739,4519.450633174733,Other
KMM-1,7405.969763543677,-11781.826023297876,2321.51433276399,2769.5208035824176,9726.869116761934,-5396.796317131764,-3720.737808555846,783.5369750717792,-1316.4556886000707,-1796.6185344206424,Other
KMRC-1,7175.858318559001,5913.222877058987,-3951.1851098006614,8569.27116542023,-11478.411588691783,-1971.3793027820075,10342.925044704607,-742.2818678656603,-6350.793153610993,-2719.349804314092,Other
KMRC-2,36271.75001075947,10410.724906123194,5020.452427883145,8169.889942963292,-12806.12133462317,-4288.896623583302,4113.37779673841,2506.8468610060863,-3095.7368540613443,-5310.878785598034,Other
KMRC-20,14685.48178000316,1096.3660928663792,-8057.28634666008,-10587.198287947365,2444.475704016542,3133.080875504209,2613.7744711453283,-11976.63112265627,1033.3017205530132,-4654.151784767964,Other
KMRC-3,-16059.799901659952,-2014.5276972670417,-14680.969519715818,-1780.462437284793,403.99014118606306,-2957.2381593424384,-2107.5471206254874,2934.131831079229,-787.7657206834268,-3122.522431854249,Other
KMS-11,-15931.52522970754,25974.528256843925,2747.9083503601983,-4774.687968542677,4468.912827961939,-12399.999599195908,5480.953162245159,2688.7604846131535,-2570.7356266120373,-1881.8951671918023,Other
KMS-12-BM,3659.880694921128,-12394.86764801417,9593.570962752387,1535.297526350235,1808.6310648544406,-5201.883356605374,2839.98571690951,-932.825226940777,-3251.223249564385,-2351.368037878105,Other
KMS-18,-29624.86471372159,5380.42063295393,7966.353218972264,-2551.269300706447,4113.390979239694,1628.0537858711775,-1709.2358482385034,1802.082470705326,3855.623944341248,-1431.084242340841,Other
KMS-20,-27085.096410475777,4505.967930408779,-3998.832968551413,-10771.850357400754,4254.450722868053,424.3711558326775,889.1815144376741,-40.872870481812846,9428.636663005556,-1612.1777632658077,Other
KYSE-70,43075.336758478574,25973.664506687997,4097.875903571,7086.258070165908,-7613.7045979273635,-6443.37059931398,2706.0977422717233,-10488.705673993656,5075.998482843719,-2301.8883785132534,Other
Karpas-299,7169.196512399089,-3048.8009629420253,151.84878178332576,5351.504128584014,1407.941632460646,-5522.51574100098,1359.151021333277,790.7306200762283,-366.8610885061401,-3427.5046163019224,Other
Karpas-422,-38114.49574463536,964.7650605172978,3377.0253538815155,-1052.3337328122232,1924.0067910179328,-3909.422148263371,-4127.409008631497,-53.72617352515043,1889.2635257700044,-349.9362304390955,Other
Karpas-620,-9728.94558436271,-11850.393243744822,4236.882116189536,-2928.3183749000996,2731.126800918747,-5949.661502807325,-3584.1682485144624,1957.2597264286392,61.04855326970076,302.1166925123495,Other
LOX-IMVI,-15563.009713155165,-10451.430772989403,6361.876928823617,3305.976452630542,-2335.188631755243,5172.145885667273,-711.9256244094558,-2500.2211864798583,-6104.244370835689,-3269.753265110187,Other
LP-1,-30910.558241200117,-478.2326994932865,8102.086734273864,-6221.703195875142,-2057.640478944138,-2691.3529505290344,-4659.379397821773,-2015.5211646900295,466.85621800665183,182.26596438490554,Other
LS1034,10068.077052637453,2089.658241231576,2096.903344684299,6978.706601091893,3490.8146342811647,2989.5706611042647,133.09573596648983,-500.0048804926004,1234.2473236903033,3648.5291385767314,Other
LS123,67958.08191649508,-15863.86936023441,-3203.1885244653545,1630.2764364627697,6572.786639743032,7170.671375001968,2012.2600985206975,3703.895186342539,2442.481333122072,3825.537784077501,Other
LS180,184.34210952160242,-15632.212952017333,1117.34539792884,4541.247087615418,-2220.618926955198,3149.2915919026077,-1857.3760251425476,-445.8388151554733,-197.6402428508804,7131.187334567956,Other
LS411N,16579.488367880447,-2880.6658581791366,10105.028308899944,6001.90295660277,244.13954278077622,340.4521298319253,54.06946572259072,-247.2645091115495,-3984.476576105049,212.0415820977499,Other
LS513,22655.80457864714,-15382.169010484724,3999.418218061147,12693.443424579315,-3021.602161297961,2113.8218133407754,-249.2061677483707,-96.66908505894442,583.18708448659,9241.975012634404,Other
LUDLU-1,9424.695348291028,871.062363729716,-1510.9532029780685,4282.656684496756,300.69455788986573,-5227.052020290137,1246.836021625548,-13582.633196528572,3231.184650689395,1182.784125107445,Other
LXF 289,4315.063463737472,841.0271717648536,3348.0682749118623,4187.700897939256,2623.356381801791,5338.9989391522,-2448.3029365670427,-6200.933529478569,2195.627384147438,-425.58123327817134,Other
Li-7,7928.182230737316,-590.0208522043732,-6116.281354459361,1835.7150903702075,-1043.3059134991665,-1394.599964675555,4624.028915032205,-16016.629252518824,12238.500660380778,-6542.455675645876,Other
LoVo,2116.8185707303164,-11440.823322206237,12370.545718045505,2765.655643305457,-5933.736174688571,919.6641072403369,-1328.4389076548698,-869.2316565527761,-3479.065936155185,3314.9726044748772,Other
Loucy,-19588.904278562706,-2938.852786314841,-7243.400195881455,-8024.764119292684,610.2651405769027,-8171.306644028237,362.40480402649837,7305.371242415133,6255.432340423228,-363.1993039386598,Other
Lu-65,-13931.270914335211,-6287.373057278113,527.8930548957672,219.36956310408996,972.9140813069008,262.26588283551155,-53.20845076708282,-1861.436260433472,-2711.9807527587095,4900.799023760959,Other
Lu-99,-21706.142439975567,5453.056954664711,6127.9829023528855,674.0493076074322,-1945.6423419717926,-1608.66486205404,2059.482955122099,-4750.450604191994,-4738.707927518495,-4737.441831972751,Other
M-07e,-6222.824826396809,-3951.380983181987,12986.265744979155,2869.571692907655,-2459.992628540316,-1085.06667345718,250.4318041914612,864.2072340120908,-1570.4866367693478,-3436.306125393009,Other
M059K,-4106.142388901757,-3312.9736517446404,-10611.189672675695,-303.35869091773816,48.59755078888964,417.83570092514645,-4472.730090795228,2689.5946646654,-353.3432507491232,-4930.53469374662,Other
MC116,-15132.49608133433,-1496.2328509164145,15344.257570571524,3263.3374785559554,-303.6066431996307,-39.7841918592467,-1604.3160895194974,2262.0819023424087,2935.6367703859905,-1180.3298789437833,Other
MCAS,26500.42157915618,1397.8235710991726,1325.4878996833042,-9196.456508749634,-6394.557903631563,6620.186884557777,2400.3506975386686,2260.7206521961484,2291.0108814746177,5282.127744131743,Other
MCF-7,-18915.800822424717,4409.305867636848,3247.562663235602,-760.1728151964768,3350.991527126909,-3783.5429747432654,-1680.8497787643198,92.62966868316158,-1488.2611233214666,4279.899375856701,Other
MDA-MB-134-VI,-37344.73326098616,1441.947128036403,15018.238466517843,567.5379325891594,-3338.3538891243966,-2331.889638109567,-1452.1913226132135,-2620.0252261862715,-4371.400968856239,2640.7670189571427,Other
MDA-MB-157,-28967.30787104906,11620.238644565321,1423.5556440014252,9631.11319496899,-2315.547540836492,-1590.3652910253033,2416.9311445713547,5830.040104615919,-1649.1336690877406,-2098.168703921516,Other
MDA-MB-175-VII,15393.249659711593,37292.03395896256,-1873.7558869519653,19216.41057963245,24092.709063520157,2908.44507980812,4374.769236165088,3256.3303344071287,-2098.8861473613906,3553.7169835650143,Other
MDA-MB-231,-640.884980573506,-8736.245788940867,-8334.143192905201,5138.932810882087,-1755.8571880061509,3890.436812469719,4271.035564367866,-376.07622970796575,-1178.177798368388,8675.814600814774,Other
MDA-MB-361,-9386.228116046062,745.1203218207386,-3857.818152273676,-1679.0590007144133,7786.631453157113,-3915.7761568229516,2326.304723701129,771.269085831379,-2010.8148658905484,2416.038725766858,Other
MDA-MB-415,41697.60116413703,2957.3075148740904,-5201.37710448645,-7728.904199945816,-15688.229878800794,-13913.4653173417,130.31824538595632,-538.9811804565386,-4380.375734927759,6798.613988920507,Other
MDA-MB-435S,-36426.851595422406,1921.028933056397,5022.4396413233735,6542.605465510871,-3903.419115518693,6124.354343019812,-789.501048504225,-956.1293081422231,-7861.801097139042,2537.45623551391,Other
MDA-MB-436,-5101.700209051591,-1935.7656868627332,-5720.868934943713,2385.4836597107774,-2710.905581937347,-1250.1058907635024,1157.3778730060249,-6616.431151472796,4302.290267095065,-709.6238692623407,Other
MDA-MB-453,15896.960026040799,-7011.729509334027,1711.2235234938528,1077.300364043142,5310.562027723751,-3381.1026954833005,-4994.622497908202,1043.6897711748518,-1802.817102540678,-206.57317090623513,Other
MDA-MB-468,11761.741019117715,1202.4698027390948,-5145.8454889795985,2475.1934748028034,3217.3956032087463,-2184.4111522938488,-2781.495423667846,2093.4685844009937,2446.0135546767865,2651.560834247647,Other
LOU-NH91,-14214.101318963241,-8926.961717872746,-11812.766435234906,-11834.68538436593,-4796.940944737759,7299.138483174612,-1062.5423529189964,-5761.4197398272845,-3302.6395071430816,1840.5510091379479,Other
23132/87,-6427.676508993751,24173.582994515982,-1251.1291079018495,6220.203963834317,-780.5795435413829,-476.65055214433085,-2282.9056399473134,-3516.115893518632,-3853.8275598467703,12801.387880492663,Other
LNCaP clone FGC,-7713.965676463304,1302.7830328276043,10896.999734758921,-1613.9052416217917,-3067.3666979359973,-3092.3363185710123,-5045.386507291437,-1721.763621023311,-2228.923387566632,-673.0386777947255,Other
LN-443,-17638.371413135024,-9686.64726300329,-15511.949666505549,-2541.942446963668,-2208.2026707205882,73.90806555316931,1496.117989395157,-525.2936444463224,-2609.0457949732872,-369.98540201465556,Other
Karpas-707,-34341.00083130579,9289.422598315077,-947.5620753218637,-4416.060869471702,4377.608605072092,-9155.318707753926,-3335.416512552716,-502.8376825001707,-2024.0481924131254,-410.6844650064898,Other
Kasumi-1,-17770.45881285624,-8042.479985618366,22717.141407821142,-1179.556299887869,-5314.825548318083,2993.703616849028,1905.6948420463434,1383.2593849467269,-3929.1440166803923,-2712.7719413981786,Other
Kasumi-2,-27077.8699022341,-5032.248959494309,10034.148545554594,-3462.601761450624,893.5896398858762,901.6434830869039,1326.2087024661116,5728.9672802808445,3293.1801160588307,-1125.8604115749665,Other
Kasumi-6,3872.118436304032,-1900.087750313945,13313.862336659828,-2158.5139684813753,-2058.304274136277,4790.2651550549535,-2705.712502435419,1108.9751676848084,-709.1819009787973,-1149.728682244509,Other
Kelly,9258.108519448195,-20963.243097582537,8370.525344790505,-1145.0469904360857,3368.7417142408804,-3124.540266968198,-1579.9674720550559,-704.7739240542705,-2208.57041721701,-1349.657697431747,Other
Ki-JK,-25654.57553680929,-7296.41591006512,13822.436820289788,1486.891886979169,-920.8627326245349,7022.3279019395695,2652.2993923945405,-4232.984017041615,-4580.331724416363,-4043.1464229341327,Other
Ku812,-26177.782812326815,6923.132205590912,12096.711331969276,2355.013868767847,-1039.382252559022,850.0046437065696,-2571.9840371694695,-3431.1410105098666,-1125.0920321894253,-892.2526799231293,Other
Kuramochi,46170.69296248541,4375.824898829548,1698.9216607329306,-14083.71104396831,-13263.810153114864,2172.1928333231967,-10057.214839583781,-182.5202741921961,734.2413899720556,5273.7777113628335,Other
L-1236,-10326.723058140205,2623.8137804742414,4123.1183328018105,-1433.5036423235567,5807.485418778842,3131.9733863959236,934.1454687154155,-5763.520461283719,612.392652809415,-6703.427936475046,Other
L-363,-33109.64118401927,4101.899800675875,610.5808702542483,-4947.406191145492,3079.265010610764,-8196.83169716752,-5557.410449958328,313.8322247725652,2629.5449087535344,811.5701406532361,Other
L-428,6210.484877002535,-1880.3501136680043,5542.536267291054,-310.9366149195734,1424.6153836609108,6801.034083945364,12355.549531753375,16661.196731812895,11733.060622550265,-4990.86575101292,Other
L-540,-5370.922523319823,-2247.4866542655027,8032.158915700826,4834.702406599787,6725.709936872159,6728.451522826747,3168.166445525346,-28.304582828260795,-4078.749551012158,-5261.214039671068,Other
L3.3,53031.39015494774,-16403.51909744165,3866.822300056126,-2591.143391839794,1043.1027012063364,553.3400917041611,-321.2333937269317,1447.5284357668188,-4537.576185285844,-403.1242803342088,Other
LAMA-84,-22138.70981559126,-7625.682252676406,24866.971345579623,2624.6008519501383,-10385.686712762637,6504.119320061943,-468.1832716670581,-3515.8534239741266,-4369.868263057853,-4390.539684095591,Other
LC-1F,20940.2987461249,-10290.383327689731,761.0133683122897,-5390.046947574386,4832.606524017835,1802.435908227935,2301.90518737581,-10058.358213390095,3143.843176366931,-3707.372922654477,Other
LCLC-103H,13172.99220246688,-10470.082698386244,-4873.119956309768,1115.4298071441692,-2648.3720903068697,619.0681162139612,-2955.7548813535427,-845.9854841850952,-977.2885604942055,-620.9559501199286,Other
LCLC-97TM1,-25007.180777869937,-2023.4479670569378,14317.175202505823,184.88467367833348,-2111.2120904472185,5148.159067434011,1249.92143135421,-1934.3528051450155,-5386.264288796598,4487.168210167314,Other
LHCN-M2,-41193.45133323301,11529.384621846328,-10808.102774065102,4291.589073802132,-5914.093745006328,1316.0119616801312,4380.547502321925,-477.0118377202379,-3505.472710528065,-1173.4436824886952,Other
LK-2,-20081.107173944754,12723.491066845945,6844.307192375315,-3875.285684810026,4087.4816517047225,-805.0547737845153,64.8541857361598,-3672.6712430459525,-1311.3255488955738,-1985.1413615887132,Other
LMSU,-10247.877879570786,-2281.34003099158,-6998.475991846048,1133.3036824659898,1609.505215098738,-62.168828218921796,1255.3595401520945,1153.7116238403953,-2887.8626683245916,-4460.786897563093,Other
LN-18,-23095.7261219106,230.03274300017998,-5655.943175554177,-5418.573943578808,3097.3329018622744,-1206.8463579098336,3036.3126112662267,-6385.186788467051,-2343.7451128680277,-3399.1432779982474,Other
LN-215,10585.678405097753,-7466.805312750484,-8682.949348778093,7051.440217060623,4559.14161912233,-1253.0063733013278,-2833.5762267222563,2535.042537235945,4830.649955865619,970.9364808305494,Other
LN-229,-17775.935858293677,-6931.57261635834,-13328.887378613677,896.4191097445178,1852.3204364732746,-108.79508206021583,-778.4459896680837,788.8944569647631,-6727.383650623787,807.1982435794897,Other
LN-235,-29875.554454016477,-3626.5793850482405,-16707.112689598605,424.5504020082479,304.265276611003,1979.260914032942,1186.7206743842423,4755.984206617173,879.1628083561312,1730.1118130982206,Other
LN-308,-5742.7492798367375,-6506.616902349788,-13754.798030864951,4553.1431984852115,-1480.4568481159615,-1315.207367957907,2074.122432115002,5347.421716605567,5393.9510428077865,7986.009556244486,Other
LN-319,26561.975704399403,-12863.568211792483,-5971.999451836922,-5498.299008544583,-589.6630572643311,-3686.3707252464396,-1654.2985061840227,4017.0958860203873,4489.593711960065,339.4391354496739,Other
LN-340,-15945.447372561192,-3356.912116128728,-13596.88958740474,1910.7652386078664,1243.1360208658502,-529.5747583203639,215.70270609415908,5040.420811674152,3077.0397298393204,1694.746694405514,Other
LN-382,2810.9143419726806,-5537.839293667885,-15177.21880061107,8213.471400240927,1760.637465626848,2436.7035664639743,-1827.1014139815645,1470.2850375415405,2551.2340642446406,598.8430792215056,Other
LN-428,89374.48582399434,-10181.524690503822,-178.99513638734155,21511.299110815824,4492.727717262461,-4544.426720495621,1815.785339221575,-3178.0631319496306,4403.025840091716,-4682.799179285121,Other
LN-464,-1492.7506167152983,-4041.8702701555326,-4159.007067782882,3948.4598301591877,1746.1289625344539,1073.9661334226187,-4636.254751527655,-4489.164789705155,-600.2207002411807,173.4035706129746,Other
59M,-10873.713979772958,-556.2649157470365,1561.5335760312364,2777.1810999580935,-10319.533708720995,6951.765388550695,1398.0808841400003,-10201.149675452032,1777.1850466639912,-2622.4575411910964,Other
JMSU-1,-32852.385325692645,-2512.1167778924346,-3866.2793528455404,-2099.098060258696,1735.6579302699283,-3136.1576683887542,-556.7097726154852,597.1199337063637,-3274.692375416118,-275.4226913368608,Other
JL-1,-23944.147240165916,-1145.5985067612485,-2976.068707259016,-3063.2126089387834,-3139.40926152284,2681.204129188487,2016.3212361713718,-7434.841520516707,-2933.23927133218,-999.1458927362473,Other
HT115,35887.10417699293,-14876.933502427826,4616.922881907833,13993.488525388671,10525.728889754899,1309.1510416208948,3804.3141643051767,424.994357527536,4715.568363278299,-3879.562405816831,Other
HUVEC/TERT2,-50835.035839300486,6106.109326683071,-6312.999995838632,1908.5015845185205,-4603.77487523895,1303.381400262008,4608.516781022949,5465.308811462279,1256.3197277748825,-1205.4561960808396,Other
HaCaT,-10982.578335511238,12750.689159619837,-1657.472858734171,-10.918650374014417,-1837.3016411147705,-8131.254895621786,-4651.927592353308,-838.178045795237,1379.707767525361,2744.782225700331,Other
HeLa,16795.990786821098,9514.567369814522,-330.620331799937,-39.38865651211557,6976.736656463034,2013.3658727957757,6273.653259981242,-593.4637597766107,-113.45585356643402,-274.31522272793535,Other
Hep 3B2.1-7,-758.5731068391177,-11436.211688449204,-3394.976773005986,14842.418208317189,5304.917665021932,-7416.387989537717,-3487.0339542334304,-6007.273057359769,6280.1033352752265,-5152.112019389824,Other
Hep-G2,2432.8148919547525,-423.3248899256487,1863.4583621594404,-5424.521684877426,2507.162929865411,499.1701486695421,283.8566562368414,-8630.369302659845,1772.343232733968,-5660.483001979337,Other
Hs 229.T,-37068.08889612279,3380.6922561324923,-13688.927787142848,7376.109976921477,-7217.645460797296,7084.607906432043,4496.965009078873,4103.170727037296,-3529.811681441654,-1541.2096820799516,Other
Hs 255.T,30466.65082100267,1547.66182027868,-15009.680718628251,-7496.314316580842,-17508.405095812344,1567.2049038877879,-6254.490807381049,1588.6334452861622,-2394.0098849041838,-191.4386180286894,Other
Hs 274.T,-30069.851754095165,15862.144063391617,-18567.38636330551,3850.8001751818056,-7272.162427210318,1552.1299781223825,-3648.4615650889677,3638.2461703630474,320.72717756989215,-2505.638530492153,Other
Hs 281.T,-20115.70546946342,3781.458179331948,-22333.28397678716,4568.420339547657,-9700.529597082583,6389.757464817922,353.9720865659722,6808.616716415546,-212.11931909409444,-5047.831372998385,Other
Hs 294T,7744.117692676221,-7672.029588170838,-6274.687727147289,5676.380736004327,2816.173825781403,-3898.0085226381984,-1741.5491392021706,-1856.2567368513683,-3327.7638742038316,1728.5310310001992,Other
Hs 343.T,-23755.477118117837,1745.4949504266094,-21936.670414686505,5140.338729815971,-10807.725468426614,4679.065572448085,-637.8260623508407,6018.191724638358,-2401.8179793251397,-5302.794684587026,Other
Hs 578T,-27161.879705302945,-2201.2797761259285,-21328.429912976608,-4494.186968252536,-1277.3496667446243,7749.070227410827,-222.9433117252833,5111.499347143082,-559.966307381241,-10955.671747715598,Other
HT-55,18671.37311252465,-5770.139639635644,6828.215883736654,9097.20823441614,1380.5648042401642,2593.982094759416,4382.390484758485,-3446.066780725452,1747.4655147853873,2819.562863892551,Other
Hs 600.T,-21839.883707483583,5278.046066727074,-18436.201283901508,3350.729411159433,-7122.77832564569,2703.552915603611,-4118.970262985606,2066.311977890614,-3194.167280052839,-5348.146761168751,Other
Hs 611.T,-11421.078937665114,-5383.58386349226,6064.445277653042,403.76825894236686,-1472.5430643144882,-1514.7219047566837,109.36250084592076,8057.993841132374,5712.966079569376,-1132.5390995125397,Other
Hs 616.T,-28792.532057547138,4434.102940325654,-16814.064070164895,7394.517615915127,-7553.4448152092755,3282.9435758049085,-1006.3830192181407,4193.023982959837,-184.37623031113733,-4110.696668477328,Other
Hs 618.T,437.5559179373437,-12931.142432334682,-15724.055276423796,3099.395435604522,-1364.4889513119945,3556.701683008674,7802.235573613483,-3110.508607863019,-3300.4459413298227,-3182.047423209601,Other
Hs 675.T,-16183.263813685056,810.9499943353459,-17203.6678905488,4977.440094572615,-5330.610285306015,4106.434962537372,1887.554773555629,-2854.966718377491,-3454.043861189921,-258.96650097866075,Other
Hs 683,-6976.22088258461,-1215.3091941502282,-13882.318619781314,-2026.21960090175,2495.39937913071,2168.5201433192,2989.856485353609,2179.7656762028646,853.6811462142879,-151.39845190352014,Other
Hs 688(A).T,-24918.35889452396,-2130.2748051188855,-23962.334231991586,2720.203694549572,-12499.557380614206,7260.897942715373,1538.3939204841404,7748.21458164504,-5566.815250347118,-8176.542860389799,Other
Hs 695T,17025.685295800093,-10008.241511691476,-11800.570736963771,10243.54436600397,5469.777507296099,1857.2112086040352,-5369.660777898157,2197.7490628256787,-5532.447557039111,56.499746038117,Other
Hs 698.T,12481.370953057887,6546.4526445054125,-14744.821120094002,1153.4803187125183,-11680.797894669675,3320.9308398183507,-7128.229251587837,1885.978721441459,-800.423800487922,-2878.5200008151646,Other
Hs 706.T,-20059.602151818413,223.9452105663855,-18398.039638485017,3188.709841011893,-5240.356384116778,1941.7463143713717,-1854.331640276314,5181.445968211259,-3192.492272723856,-5899.655359269101,Other
Hs 729.T,-32153.177434456575,-3012.8118747665603,-12521.135144814774,1483.8760733380325,-1605.4228073731997,2366.478907936437,1554.9106460589715,1973.9074788719915,-920.1505038803597,3176.014211384219,Other
Hs 737.T,-18805.380638374292,8056.685420054198,-19295.955213507248,1174.9677404841011,-13179.532835560365,6710.45978058519,-4380.6537154243415,2000.9497733631943,2848.5225428673693,-7561.126717383096,Other
